trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,Z_Score_Fare_Amount,Z_Score_Distance,New_Duration,Year_x,Month_x,Day_x,Weekday_x,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,fare_amount_log,distance_km_log,duration_min_sqrt,duration_min_restored,fare_amount_standard,distance_km_standard,duration_min_standard,fare_amount_minmax,distance_km_minmax,duration_min_minmax,is_peak_hour,surge_flag_check,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,Win_Total_Rides,Year_y,Month_y,Day_y,Weekday_y,gender_encoded,ride_frequency_group,avg_ride_distance,avg_ride_fare,days_since_signup,ride_cancellation_rate,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type,zone_name_Zone_10,zone_name_Zone_2,zone_name_Zone_3,zone_name_Zone_4,zone_name_Zone_5,zone_name_Zone_6,zone_name_Zone_7,zone_name_Zone_8,zone_name_Zone_9,traffic_level,traffic_level_encoded
T00042,R0120,Zone_4,5.76,45.5,57.73,Credit Card,2024-02-25,1,-0.8988375462102014,-0.5588572088874908,45.5,2024,2,25,6,1.0,0.0,0.0,4.072950669534428,1.9110228900548727,6.745368781616021,46.0,-0.8990623398979001,-0.558996975604416,-0.4554539363329443,0.12176934158122192,0.22213622291021673,0.22555754679410592,False,1,Ishaan Gupta,18,Other,Surat,2020-07-12,311,15,4.55,311.0,2020,7,12,6,2,High,8.525,126.74375,2255,0.04823151125401929,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00043,R0178,Zone_2,12.69,71.08,174.11,Cash,2023-08-07,1,0.4619820624874696,0.9981297324373802,71.08,2023,8,7,0,0.0,0.0,0.0,5.165414347883809,2.6166656393003573,8.430895563343197,71.0,0.4620976013319638,0.9983793584841585,0.2556624729735866,0.36831624438606897,0.4903250773993808,0.3528972520908005,False,0,Saanvi Ghosh,27,Male,Delhi,2021-05-15,56,7,3.13,56.0,2021,5,15,5,1,High,9.037142857142857,148.64857142857142,1948,0.125,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T00044,R0164,Zone_3,6.22,35.17,149.59,UPI,2024-04-02,0,0.17527217414525528,-0.455507426346446,35.17,2024,4,2,1,0.0,1.0,0.0,5.0145609120987285,1.9768549529047348,5.930430001273095,35.0,0.17531600862740745,-0.45562134592465486,-0.7426248709747137,0.3163714939411914,0.23993808049535603,0.1741338112305854,False,1,Aadhya Ghosh,37,Other,Ahmedabad,2022-07-06,249,23,4.02,249.0,2022,7,6,2,2,High,8.356666666666667,146.54083333333332,1531,0.09236947791164658,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00045,R0221,Zone_9,1.48,7.57,22.98,Credit Card,2024-07-11,1,-1.305165793350982,-1.5204595333998208,7.57,2024,7,11,3,1.0,0.0,0.0,3.177220149599368,0.9082585601768908,2.751363298439521,8.0,-1.305492207209618,-1.520839790885671,-1.5098966808597902,0.048152698923820014,0.0565015479876161,0.03673835125448029,False,1,Diya Patel,21,Female,Delhi,2021-01-13,106,1,4.41,106.0,2021,1,13,2,0,High,7.34125,114.16125,2070,0.009433962264150943,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T00046,R0247,Zone_2,8.44,82.23,70.49,Cash,2023-08-13,0,-0.7496361524399464,0.043267611134248624,82.23,2023,8,13,6,0.0,0.0,0.0,4.26955757977876,2.244955980157409,9.068075870878012,82.0,-0.749823631785741,0.04327843209506161,0.5656291642858549,0.14880094907211253,0.3258513931888545,0.4084030266825966,False,1,Aadhya Das,37,Male,Bengaluru,2021-05-11,249,47,4.92,249.0,2021,5,11,1,1,High,10.267692307692307,183.63923076923078,1952,0.18875502008032127,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T00047,R0207,Zone_1,7.83,61.12,158.67,Cash,2023-09-03,0,0.28144369886578136,-0.09378318745278896,61.12,2023,9,3,6,0.0,0.0,0.0,5.07310918535161,2.178155014615869,7.8179281142768255,61.0,0.28151408618684326,-0.093806642045491,-0.02122257146320188,0.33560715193627655,0.30224458204334365,0.3033154121863799,False,1,Ishaan Iyer,31,Male,Mumbai,2023-12-06,47,3,3.93,47.0,2023,12,6,2,1,High,7.93375,153.9325,1013,0.06382978723404255,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00048,R0077,Zone_10,8.9,76.5,91.12,Wallet,2023-08-03,0,-0.5084116419791029,0.14661739367529364,76.5,2023,8,3,3,0.0,0.0,1.0,4.523092074952484,2.2925347571405443,8.74642784226795,76.0,-0.5085387925730576,0.14665406177482287,0.40633686462493135,0.19250487246843487,0.34365325077399383,0.37987853444842695,False,1,Reyansh Das,28,Male,Mumbai,2019-09-07,406,72,3.79,406.0,2019,9,7,5,1,High,10.489999999999998,167.4157142857143,2564,0.17733990147783252,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T00049,R0115,Zone_6,2.8,27.94,33.7,UPI,2024-08-08,0,-1.1798179139452505,-1.2238905921950836,27.94,2024,8,8,3,0.0,1.0,0.0,3.5467396869528134,1.33500106673234,5.285830114561004,28.0,-1.180112979077773,-1.2241966796307047,-0.9436167255206956,0.07086263875942717,0.10758513931888546,0.13814217443249702,False,1,Aarav Ghosh,40,Female,Bengaluru,2020-03-01,170,15,4.4,170.0,2020,3,1,6,0,High,7.58909090909091,129.63363636363636,2388,0.08823529411764706,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T00050,R0010,Zone_3,16.6,90.94,193.05,Cash,2023-03-20,0,0.6834455733031929,1.8766028840362619,90.94,2023,3,20,0,0.0,0.0,0.0,5.268115857814915,2.8678989020441064,9.536246641105713,91.0,0.6836164987962499,1.877072210762128,0.8077645796517611,0.40843996271502414,0.6416408668730651,0.4517622461170848,False,0,Vivaan Gupta,25,Female,Surat,2023-05-14,173,1,3.38,173.0,2023,5,14,6,0,High,9.472222222222221,133.83444444444444,1219,0.005780346820809248,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00051,R0230,Zone_3,6.38,47.94,95.38,Wallet,2023-07-18,1,-0.4585998913943627,-0.41955967589738685,47.94,2023,7,18,1,0.0,0.0,1.0,4.5682987112121864,1.998773638612381,6.923871749245504,48.0,-0.45871458437887297,-0.4196646051664771,-0.38762266038658255,0.20152953139564442,0.24613003095975233,0.23770410195141375,False,1,Kavya Gupta,32,Male,Chennai,2022-11-22,183,23,3.65,183.0,2022,11,22,1,1,High,7.3325,113.5275,1392,0.12568306010928962,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00052,R0032,Zone_1,7.06,36.36,101.01,UPI,2024-05-24,0,-0.392768868907957,-0.26678173648888587,36.36,2024,5,24,4,0.0,1.0,0.0,4.625070847694428,2.0869135565185366,6.029925372672534,36.0,-0.3928670979626146,-0.2668484569442216,-0.7095432240992341,0.213456486738412,0.2724458204334365,0.18005774591796095,False,1,Kavya Reddy,18,Female,Mumbai,2023-09-20,213,24,4.0,213.0,2023,9,20,2,0,High,9.455714285714285,199.08571428571426,1090,0.11267605633802817,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00053,R0082,Zone_3,3.5,24.24,60.44,Credit Card,2024-07-22,0,-0.8671497893828196,-1.0666191839804502,24.24,2024,7,22,0,1.0,0.0,0.0,4.118061088839417,1.5040773967762742,4.923413450036469,24.0,-0.8673666581593458,-1.0668859388136769,-1.0464756275705067,0.1275103804762308,0.1346749226006192,0.1197232178414974,False,1,Kavya Singh,26,Other,Pune,2022-12-27,274,23,3.15,274.0,2022,12,27,1,2,High,8.206666666666667,99.21999999999998,1357,0.08394160583941605,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00054,R0228,Zone_7,3.34,32.09,80.26,UPI,2023-01-13,0,-0.6353965272725958,-1.1025669344295093,32.09,2023,1,13,4,0.0,1.0,0.0,4.397653890559581,1.4678743481123135,5.664803615307419,32.0,-0.6355554359976694,-1.1028426795718547,-0.8282479570053672,0.16949834759766122,0.1284829721362229,0.15880127439267225,False,1,Kavya Ghosh,21,Female,Pune,2020-05-18,10,0,4.84,10.0,2020,5,18,0,0,Medium,9.61,168.805,2310,0.0,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
T00055,R0266,Zone_9,1.89,14.21,45.33,Credit Card,2024-01-23,1,-1.0438294962690697,-1.4283434228741072,14.21,2024,1,23,1,1.0,0.0,0.0,3.835789699428557,1.0612565021243408,3.769615364994153,14.0,-1.0440905515429446,-1.4287006426928406,-1.3253066512352645,0.09550038132361663,0.07236842105263158,0.06979291119076066,False,1,Diya Reddy,29,Other,Chennai,2020-09-25,98,13,3.9,98.0,2020,9,25,4,2,High,8.107777777777777,138.60555555555555,2180,0.1326530612244898,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T00056,R0158,Zone_3,6.03,42.1,137.35,Cash,2023-08-05,1,0.03215108795811399,-0.4981953800047035,42.1,2023,8,5,5,0.0,0.0,0.0,4.929786706232935,1.9501867058225735,6.488451279003334,42.0,0.032159128745524464,-0.49831997557499086,-0.5499729274057436,0.2904414880094907,0.23258513931888547,0.20863201911589008,False,1,Aarav Iyer,27,Male,Ahmedabad,2020-07-26,441,60,3.57,441.0,2020,7,26,6,1,High,6.365,96.2175,2241,0.1360544217687075,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00057,R0154,Zone_5,3.21,21.26,61.28,Wallet,2023-01-05,0,-0.8573277540562511,-1.1317744816693698,21.26,2023,1,5,3,0.0,0.0,1.0,4.131640346965797,1.43746264769429,4.610856753359402,21.0,-0.8575421664027459,-1.132057531437874,-1.1293187432754896,0.1292898906872299,0.12345201238390094,0.10488849064117882,False,1,Kavya Patel,18,Other,Kolkata,2019-03-25,466,79,4.68,466.0,2019,3,25,0,2,High,10.663076923076924,158.42461538461538,2730,0.16952789699570817,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00058,R0020,Zone_10,18.28,161.83,161.65,Cash,2024-01-26,1,0.31628853847670324,2.254054263751382,,2024,1,26,4,0.0,0.0,0.0,5.091600652919361,2.9590682891823996,12.721242077721813,162.0,0.3163676402757333,2.2546179887229947,2.7784855435196265,0.3419201762562495,0.7066563467492261,0.8046594982078854,False,0,Diya Das,35,Female,Chennai,2019-09-17,274,21,4.03,274.0,2019,9,17,1,0,High,7.692857142857143,106.58,2554,0.07664233576642336,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T00059,R0043,Zone_10,1.44,8.19,13.38,UPI,2023-12-21,0,-1.4174176256546223,-1.5294464710120859,8.19,2023,12,21,3,0.0,1.0,0.0,2.6658383522929006,0.8919980393051105,2.8618176042508368,8.0,-1.4177721129993301,-1.5298289760752157,-1.4926608648406328,0.027815439369544958,0.05495356037151703,0.039824771007566706,False,1,Diya Kumar,28,Male,Ahmedabad,2021-12-10,85,16,4.68,85.0,2021,12,10,4,1,High,7.462222222222222,95.83333333333333,1739,0.18823529411764706,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T00060,R0146,Zone_4,2.36,17.35,27.83,UPI,2024-03-25,0,-1.2484552322392473,-1.322746905929996,17.35,2024,3,25,0,0.0,1.0,0.0,3.3614165116503107,1.2119409739751128,4.165333119931706,17.0,-1.248767463138774,-1.3230777167156935,-1.2380155830092088,0.05842725192780272,0.09055727554179567,0.0854241338112306,False,1,Kavya Gupta,30,Male,Surat,2020-04-15,80,11,3.89,80.0,2020,4,15,2,1,High,9.634285714285713,134.06714285714287,2343,0.1375,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00061,R0235,Zone_8,5.99,44.78,54.34,Credit Card,2024-02-15,0,-0.9384764744924242,-0.5071823176169683,44.78,2024,2,15,3,1.0,0.0,0.0,4.01349597435878,1.944480556245719,6.691786009728643,45.0,-0.938711181629892,-0.5073091607645352,-0.4754697226777724,0.11458774680111855,0.23103715170278638,0.22197331740342494,False,1,Aarav Ghosh,34,Other,Delhi,2021-02-15,284,8,4.06,284.0,2021,2,15,0,2,High,6.95625,105.53625,2037,0.028169014084507043,Zone_8,4516,1.93,31.0,Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2.0
T00062,R0292,Zone_3,11.37,99.93,252.52,UPI,2023-04-04,1,1.378822288625847,0.7015607912326428,99.93,2023,4,4,1,0.0,1.0,0.0,5.535442715382666,2.5152741864043966,9.996499387285532,100.0,1.3791671235164766,0.7017362472291919,1.0576839119295454,0.5344250487246844,0.4392414860681114,0.49651533253683794,False,0,Diya Patel,37,Female,Jaipur,2020-06-28,141,19,4.39,141.0,2020,6,28,6,0,High,8.817777777777778,126.43222222222224,2269,0.1347517730496454,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00063,R0143,Zone_7,5.93,33.28,124.07,Wallet,2023-07-09,0,-0.12313061339525487,-0.5206627240353655,33.28,2023,7,9,6,0.0,0.0,1.0,4.828873580560815,1.9358598132018119,5.768882040742383,33.0,-0.12316140759691058,-0.5207929385488521,-0.7951663101298875,0.26230827895941017,0.22871517027863777,0.16472520908004779,False,1,Meera Kumar,42,Other,Kolkata,2023-03-28,74,13,4.56,74.0,2023,3,28,1,2,High,6.13875,107.58125,1266,0.17567567567567569,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
T00064,R0243,Zone_7,11.38,101.38,252.89,Cash,2023-02-10,1,1.383148661329216,0.7038075256357094,101.38,2023,2,10,4,0.0,0.0,0.0,5.536901102350124,2.5160822672564502,10.0687635785135,101.0,1.3834945782187882,0.7039835435265783,1.0979934816517682,0.5352088806033387,0.4396284829721363,0.5037335722819594,False,0,Ishaan Patel,33,Male,Jaipur,2023-02-06,315,11,3.7,315.0,2023,2,6,0,1,High,7.901428571428572,135.50428571428571,1316,0.03492063492063492,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
T00065,R0215,Zone_7,3.07,22.86,73.11,UPI,2024-04-15,1,-0.7190007565404112,-1.1632287633122964,22.86,2024,4,15,0,0.0,1.0,0.0,4.305550475963267,1.4036429994545037,4.7812132351527685,23.0,-0.7191805741639654,-1.1635196796012794,-1.0848392180647606,0.1543513261588001,0.11803405572755418,0.11285344484269215,False,1,Saanvi Gupta,26,Female,Hyderabad,2020-02-28,438,48,3.24,438.0,2020,2,28,4,0,High,3.63,74.42,2390,0.1095890410958904,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
T00066,R0207,Zone_3,8.3,62.92,184.22,Credit Card,2023-01-26,0,0.5801972733822404,0.011813329491322204,62.92,2023,1,26,3,1.0,0.0,0.0,5.221544307742123,2.2300144001592104,7.932212806020776,63.0,0.5803423771167542,0.011816283931656334,0.028816894398868437,0.38973392085416486,0.3204334365325078,0.31227598566308246,False,1,Ishaan Iyer,31,Male,Mumbai,2023-12-06,47,3,3.93,47.0,2023,12,6,2,1,High,7.93375,153.9325,1013,0.06382978723404255,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00067,R0032,Zone_6,16.72,100.34,394.44,Wallet,2024-05-03,1,3.0382785428479933,1.9035636968730556,100.34,2024,5,3,4,0.0,0.0,1.0,5.979999068998704,2.8746939451769347,10.016985574512923,100.0,3.0390383974410526,1.9040397663307609,1.0690817902647944,0.8350775358020507,0.6462848297213623,0.49855635205097576,False,0,Kavya Reddy,18,Female,Mumbai,2023-09-20,213,24,4.0,213.0,2023,9,20,2,0,High,9.455714285714285,199.08571428571426,1090,0.11267605633802817,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T00068,R0211,Zone_6,3.16,20.03,65.53,UPI,2023-01-05,0,-0.8076329324634937,-1.1430081536847005,20.03,2023,1,5,3,0.0,1.0,0.0,4.197652973753796,1.425515074273172,4.47548880012005,20.0,-0.8078349164437588,-1.1432940129248046,-1.1635123782812375,0.1382933649690704,0.1215170278637771,0.09876543209876544,False,1,Arjun Reddy,36,Female,Mumbai,2021-04-04,435,17,3.63,435.0,2021,4,4,6,0,High,6.582857142857143,92.26857142857143,1989,0.03908045977011494,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T00069,R0077,Zone_10,10.1,58.97,178.77,Cash,2023-02-03,0,0.5164709727515282,0.41622552204323654,58.97,2023,2,3,4,0.0,0.0,0.0,5.191678256058324,2.4069451083182885,7.679192665899196,59.0,0.5166001389340532,0.416329617461156,-0.08099193346511901,0.37818828912804003,0.39009287925696595,0.2926125049780964,False,1,Reyansh Das,28,Male,Mumbai,2019-09-07,406,72,3.79,406.0,2019,9,7,5,1,High,10.489999999999998,167.4157142857143,2564,0.17733990147783252,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T00070,R0156,Zone_9,9.03,63.18,120.06,Cash,2023-08-31,1,-0.1700191391804211,0.1758249409151539,63.18,2023,8,31,3,0.0,0.0,0.0,4.7962862904635415,2.305580601973844,7.948584779695062,63.0,-0.17006165991115477,0.1758689136408421,0.03604481724561186,0.2538132361664266,0.34868421052631576,0.31357029072082837,False,1,Ishaan Iyer,33,Female,Jaipur,2022-07-07,255,18,4.28,255.0,2022,7,7,3,0,High,8.06,161.41,1530,0.07058823529411765,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T00071,R0232,Zone_2,3.26,29.24,56.16,Wallet,2024-03-01,1,-0.9171953979515258,-1.1205408096540388,29.24,2024,3,1,4,0.0,0.0,1.0,4.045854353061666,1.449269160281279,5.407402333838309,29.0,-0.9174247828239258,-1.1208210499509434,-0.9074771112869784,0.11844335225828319,0.12538699690402477,0.1446136997212266,False,1,Meera Das,38,Male,Jaipur,2022-12-08,172,15,3.94,172.0,2022,12,8,3,1,High,7.169230769230769,114.67999999999999,1376,0.0872093023255814,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T00072,R0263,Zone_9,5.06,48.17,44.44,UPI,2023-07-21,1,-1.0542361765555532,-0.7161286171021243,48.17,2023,7,21,4,0.0,1.0,0.0,3.816392774412896,1.801709800081223,6.940461079784253,48.0,-1.0544998344755325,-0.7163077164214436,-0.38122872863754015,0.09361494788577238,0.19504643962848295,0.23884906411788132,False,1,Ishaan Das,31,Other,Chennai,2020-12-30,297,21,3.84,297.0,2020,12,30,2,2,High,8.718333333333332,128.9725,2084,0.0707070707070707,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T00073,R0025,Zone_9,13.66,115.24,116.48,Cash,2024-02-23,0,-0.21187971831032024,1.216062969534801,115.24,2024,2,23,4,0.0,0.0,0.0,4.766268106330419,2.6851226964585053,10.734989520255713,115.0,-0.21193270811190154,1.2163670993306115,1.4832973687897086,0.2462291331243115,0.5278637770897833,0.5727299880525687,False,0,Meera Das,21,Female,Mumbai,2021-10-22,42,3,4.01,42.0,2021,10,22,4,0,High,9.45,143.88600000000002,1788,0.07142857142857142,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T00074,R0048,Zone_7,8.68,58.17,87.92,Wallet,2023-10-09,1,-0.5458289194136496,0.09718923680783728,58.17,2023,10,9,0,0.0,0.0,1.0,4.487737089095996,2.2700619012884857,7.626925986267338,58.0,-0.545965427836295,0.09721354323232831,-0.10323169607048348,0.1857257859503432,0.3351393188854489,0.2886300278773397,False,1,Kavya Sharma,35,Male,Hyderabad,2019-05-31,207,1,3.02,207.0,2019,5,31,4,1,High,5.826,101.256,2663,0.004830917874396135,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
T00075,R0008,Zone_5,1.94,14.17,31.82,Cash,2023-01-04,0,-1.2018005644380467,-1.4171097508587762,14.17,2023,1,4,2,0.0,0.0,0.0,3.4910380856619447,1.0784095813505903,3.7643060449437424,14.0,-1.202101127294925,-1.4174641612059102,-1.3264186393655328,0.0668799254300483,0.07430340557275543,0.06959378733572283,False,1,Ishaan Ghosh,28,Female,Jaipur,2022-10-01,215,23,4.02,215.0,2022,10,1,5,0,High,6.03125,111.65875,1444,0.10697674418604651,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00076,R0055,Zone_1,11.45,113.56,134.34,Cash,2023-11-11,1,-0.0030445386287564036,0.7195346664571723,113.56,2023,11,11,5,0.0,0.0,0.0,4.90779013080408,2.5217206229107165,10.656453443805777,114.0,-0.003045300048958068,0.7197146176082808,1.4365938673184433,0.2840649097534107,0.4423374613003096,0.5643667861409797,False,0,Kavya Singh,32,Male,Delhi,2021-11-07,425,12,4.19,425.0,2021,11,7,6,1,High,8.9625,138.695,1772,0.02823529411764706,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00077,R0115,Zone_4,5.6,54.45,54.1,Wallet,2023-11-26,0,-0.9412827703000153,-0.5948049593365499,54.45,2023,11,26,6,0.0,0.0,1.0,4.009149716158869,1.8870696490323797,7.379024325749306,54.0,-0.9415181792746349,-0.5949537163625938,-0.20664659218542852,0.11407931531226168,0.21594427244582043,0.2701115093588212,False,1,Aarav Ghosh,40,Female,Bengaluru,2020-03-01,170,15,4.4,170.0,2020,3,1,6,0,High,7.58909090909091,129.63363636363636,2388,0.08823529411764706,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00078,R0220,Zone_4,9.8,70.64,194.44,Credit Card,2024-06-02,0,0.699698703188824,0.348823489951251,70.64,2024,6,2,6,1.0,0.0,0.0,5.275253426949485,2.379546134130174,8.404760555780278,71.0,0.6998736934887184,0.3489107285395729,0.24343060354063614,0.41138462842132023,0.37848297213622295,0.3507068896853843,False,1,Meera Ghosh,32,Female,Kolkata,2023-04-18,491,63,3.78,491.0,2023,4,18,1,0,High,11.16,223.06599999999997,1245,0.12830957230142567,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00079,R0080,Zone_10,9.88,54.31,143.26,Credit Card,2023-03-23,1,0.1012561222200424,0.36679736517578054,54.31,2023,3,23,3,1.0,0.0,0.0,4.971617227075527,2.3869262414277967,7.369531871157082,54.0,0.10128144574731592,0.3668890989186618,-0.21053855064136734,0.30296161342259126,0.38157894736842113,0.2694145758661888,False,1,Reyansh Kumar,19,Female,Mumbai,2021-05-15,34,6,4.6,34.0,2021,5,15,5,0,High,9.185,140.61333333333334,1948,0.17647058823529413,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T00080,R0020,Zone_2,2.41,13.57,55.01,Credit Card,2023-08-16,1,-0.9306422320295661,-1.3115132339146651,13.57,2023,8,16,2,1.0,0.0,0.0,4.025530246221741,1.2267122912954254,3.6837480912787726,14.0,-0.9308749798716518,-1.3118412352287627,-1.3430984613195562,0.11600711804084399,0.09249226006191952,0.06660692951015532,False,1,Diya Das,35,Female,Chennai,2019-09-17,274,21,4.03,274.0,2019,9,17,1,0,High,7.692857142857143,106.58,2554,0.07664233576642336,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T00081,R0278,Zone_5,11.95,92.3,279.75,UPI,2023-01-06,0,1.6972199337954428,0.831871386610482,92.3,2023,1,6,4,0.0,1.0,0.0,5.637464593618552,2.5610957881455465,9.60728889958036,92.0,1.6976443979595868,0.8320794324775863,0.8455721760808808,0.5921108380645709,0.461687306501548,0.45853245718837116,False,0,Aarav Reddy,20,Female,Mumbai,2021-09-02,382,58,4.27,382.0,2021,9,2,3,0,High,10.838888888888889,235.41777777777781,1838,0.1518324607329843,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00082,R0264,Zone_9,2.96,24.84,67.86,Credit Card,2023-08-03,1,-0.7803884773314644,-1.1879428417460245,24.84,2023,8,3,3,1.0,0.0,0.0,4.232075457910378,1.3762440252663892,4.983974317750845,25.0,-0.7805836476427142,-1.1882399388725269,-1.0297958056164835,0.1432293873400559,0.11377708978328174,0.12271007566706492,False,1,Aadhya Das,27,Other,Delhi,2019-02-06,401,54,3.59,401.0,2019,2,6,2,2,High,4.1466666666666665,63.370000000000005,2777,0.13466334164588528,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T00083,R0213,Zone_1,1.47,10.77,19.52,Cash,2023-01-22,1,-1.3456232245770856,-1.522706267802887,10.77,2023,1,22,6,0.0,0.0,0.0,3.021400020302569,0.9042181506398859,3.281767816284388,11.0,-1.3459597565879935,-1.5230870871830573,-1.4209376304383319,0.04082281162613338,0.056114551083591334,0.05266825965750697,False,1,Kavya Ghosh,29,Female,Chennai,2019-06-04,456,26,3.74,456.0,2019,6,4,1,0,High,6.7877777777777775,118.26666666666665,2659,0.05701754385964912,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00084,R0129,Zone_7,3.59,30.5,29.92,Cash,2023-10-16,1,-1.2240170729148088,-1.0463985743528545,30.5,2023,10,16,0,0.0,0.0,0.0,3.4314032237192214,1.5238800240724537,5.522680508593631,31.0,-1.224323191982472,-1.0466602721372018,-0.8724494851835293,0.06285484280993135,0.1381578947368421,0.15088610115491835,False,1,Vivaan Singh,35,Male,Hyderabad,2022-10-08,158,10,3.9,158.0,2022,10,8,5,1,High,8.17090909090909,137.11818181818182,1437,0.06329113924050633,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
